gene_id,source,candidate_target
AC007114.2,string,False
AC007493.1,string,False
AC008124.1,string,False
AC008267.5,string,False
AC008443.1,string,False
AC008760.2,string,False
AC009107.2,string,False
AC009404.1,string,False
AC010198.2,string,False
AC010642.2,string,False
AC012065.3,string,False
AC012360.3,string,False
AC015813.1,string,False
AC015871.7,string,False
AC020656.2,string,False
AC021218.1,string,False
AC022816.1,string,False
AC025159.1,string,False
AC025181.2,string,False
AC027644.3,string,False
AC040169.1,string,False
AC058791.1,string,False
AC060780.1,string,False
AC068491.3,string,False
AC073365.1,string,False
AC083862.3,string,False
AC087482.1,string,False
AC090204.1,string,False
AC091271.1,string,False
AC092279.1,string,False
AC093001.2,string,False
AC093323.1,string,False
AC093673.1,string,False
AC093866.1,string,False
AC097376.3,string,False
AC097448.1,string,False
AC104958.2,string,False
AC106875.1,string,False
AC107419.1,string,False
AC108488.1,string,False
AC115619.1,string,False
AC118549.1,string,False
AC131097.2,string,False
AC139530.1,string,False
AC139887.2,string,False
AC240274.1,string,False
AC243964.3,string,False
AC244090.1,string,False
AC245297.3,string,False
ACD,string,True
ACTA2,string,False
ACTB,string,True
ADSSL1,string,False
AF117829.1,string,False
AFTPH,string,False
AK1,string,False
AL022068.1,string,False
AL022311.1,string,False
AL031058.1,string,False
AL033397.1,string,False
AL033504.1,string,False
AL034417.2,string,False
AL078587.2,string,False
AL109811.2,string,False
AL117329.1,string,False
AL118516.1,string,False
AL121944.1,string,False
AL133243.3,string,False
AL133453.1,string,False
AL135925.1,string,False
AL139383.1,string,False
AL158152.1,string,False
AL353138.1,string,False
AL365181.3,string,False
AL445524.1,string,False
AL450998.2,string,False
AL451069.1,string,False
AL589669.1,string,False
AL669970.3,string,False
ALDOA,string,True
ALG1L,string,False
ALOX12-AS1,string,False
AP001816.1,string,False
AP002387.2,string,False
AP005329.3,string,False
ARHGAP11B,string,True
ARSE,string,False
ATP5MD,string,True
ATXN3,string,False
ATXN7,string,False
B2M,string,False
BAG1,string,False
BCL10,string,False
BMP2K,string,True
BRD2,string,True
BRF1,string,True
BX255925.3,string,False
BX890604.2,string,False
C12orf45,string,True
C12orf49,string,False
C12orf65,string,False
C12orf76,string,False
C14orf178,string,False
C16orf70,string,False
C16orf86,string,False
C19orf48,string,False
C1QTNF1-AS1,string,False
C20orf194,string,False
C20orf204,string,False
C5orf30,string,True
C8G,string,False
C9orf16,string,True
CA5A,string,True
CAPS,string,False
CARS,string,True
CASC19,string,False
CASC4,string,False
CBLB,string,False
CCDC130,string,True
CCDC144NL,string,False
CCDC144NL-AS1,string,False
CCDC28A,string,False
CCDC84,string,True
CD3EAP,string,True
CHD8,string,False
CHMP3,string,True
COL9A3,string,False
COQ8A,string,False
COX7B,string,True
CPOX,string,True
CRNDE,string,False
CRYBG1,string,False
CTPS1,string,True
CUL7,string,True
CYFIP2,string,False
CYTOR,string,False
DANCR,string,False
DARS,string,True
DCLRE1B,string,True
DDN-AS1,string,False
DDX27,string,True
DDX3Y,string,False
DEK,string,False
DLGAP1-AS1,string,False
DUXAP8,string,False
EBLN3P,string,False
EGFR-AS1,string,False
EIF1AY,string,False
EIF2B5,string,True
EIF3J-DT,string,False
EIF4A3,string,True
ELF3-AS1,string,False
ELFN1-AS1,string,False
ELMSAN1,string,False
ENPP1,string,False
EP400,string,True
EPB41L4A-AS1,string,False
EPRS,string,True
ERCC5,string,False
ERVK3-1,string,False
ESPN,string,True
FAM122B,string,False
FAM160B1,string,False
FAM182A,string,False
FAM200B,string,False
FAM207A,string,True
FAM49B,string,False
FBXL15,string,False
FGA,string,False
FGD5-AS1,string,False
FGFR1OP,string,True
FIRRE,string,False
FOPNL,string,False
FOXC1,string,False
FOXL2,string,True
FOXP1,string,False
FOXP4,string,False
FTX,string,False
GABPB1-AS1,string,False
GABPB1-IT1,string,False
GARS,string,True
GARS-DT,string,False
GAS5,string,False
GASAL1,string,False
GCLC,string,True
GET1,string,True
GIHCG,string,False
GJB1,string,False
GMDS-DT,string,False
GRASP,string,False
H1F0,string,False
H1FX,string,False
H2AFJ,string,False
H2AFX,string,True
H2AFY2,string,False
H2AFZ,string,True
H3F3A,string,True
H3F3B,string,False
HARS,string,True
HCG18,string,False
HELLPAR,string,False
HIST1H1B,string,False
HIST1H1C,string,False
HIST1H1E,string,False
HIST1H2AB,string,True
HIST1H2AC,string,False
HIST1H2AE,string,True
HIST1H2AI,string,True
HIST1H2AJ,string,False
HIST1H2BB,string,True
HIST1H2BC,string,True
HIST1H2BE,string,True
HIST1H2BJ,string,True
HIST1H2BL,string,True
HIST1H2BM,string,True
HIST1H2BN,string,True
HIST1H4C,string,False
HIST2H2AA3,string,True
HIST2H2AC,string,True
HIST2H2BE,string,True
HIST2H2BF,string,True
HIST2H3A,string,True
HIST2H3D,string,True
HNF1A-AS1,string,False
HNRNPA1P48,string,False
HSPA14__ENSG00000187522,string,False
IARS,string,True
ICK,string,False
IGF1R,string,False
ILF3-DT,string,False
IMPAD1,string,False
INO80,string,True
ISG15,string,False
ITCH,string,False
ITM2B,string,False
JMJD8,string,False
JPX,string,False
KARS,string,True
KCNQ1OT1,string,False
KDM7A-DT,string,False
KDSR,string,False
KIAA0355,string,False
KIF9,string,False
KITLG,string,False
LARP4B,string,False
LARS,string,True
LARS2,string,True
LINC-PINT,string,False
LINC00261,string,False
LINC00467,string,False
LINC00511,string,False
LINC00513,string,False
LINC00623,string,False
LINC00662,string,False
LINC00667,string,False
LINC00863,string,False
LINC00963,string,False
LINC01003,string,False
LINC01089,string,False
LINC01146,string,False
LINC01234,string,False
LINC01273,string,False
LINC01355,string,False
LINC01426,string,False
LINC01473,string,False
LINC01578,string,False
LINC02313,string,False
LINC02413,string,False
LINC02525,string,False
LINC02532,string,False
LINC02802,string,False
LMBRD1,string,False
LPP,string,False
LRPAP1,string,False
LUCAT1,string,False
LZTR1,string,True
MAGI2-AS3,string,False
MALAT1,string,False
MALT1,string,False
MAP4K3-DT,string,False
MAPKAPK5-AS1,string,False
MARC1,string,False
MARCH2,string,False
MARCH3,string,False
MARCH6,string,False
MARCH7,string,False
MARCH8,string,False
MARCH9,string,False
MARS,string,True
MEN1,string,True
MFSD14C,string,False
MHENCR,string,False
MINCR,string,False
MIR1915HG,string,False
MIR193BHG,string,False
MIR22HG,string,False
MIR34AHG,string,False
MIR4435-2HG,string,False
MIR4458HG,string,False
MMP24OS,string,False
MPP5,string,False
MRPL20-AS1,string,False
MTAP,string,False
MTHFD1,string,True
MYC,string,True
MYO15B,string,False
MYO1C,string,False
NARS,string,True
NBDY,string,False
NBR1,string,False
NBR2,string,False
NCBP2AS2,string,False
NEAT1,string,False
NIFK-AS1,string,False
NIPBL-DT,string,False
NNT-AS1,string,False
NORAD,string,False
NPSR1-AS1,string,False
NPW,string,False
NRAV,string,False
NUTM2A-AS1,string,False
NUTM2B-AS1,string,False
OLMALINC,string,False
OR1D2,string,True
OR2A1,string,True
OR2T5,string,True
OR4F4,string,False
OR7A10,string,True
OR7A17,string,True
ORAI1,string,False
OTUD6B-AS1,string,False
PALM2-AKAP2,string,False
PAXIP1-AS1,string,False
PCBP1-AS1,string,False
PCCA-DT,string,False
PDE4C,string,False
PDHA1,string,True
PICSAR,string,False
PIK3CD-AS2,string,False
POLR1C,string,True
POLR2A,string,True
PRKY,string,False
PRRC2B,string,False
PRSS50,string,True
PSMA3-AS1,string,False
PURPL,string,False
PVT1,string,False
QARS,string,True
RAB30-DT,string,False
RABGEF1,string,False
RARS,string,True
RDX,string,False
RMND1,string,False
RNASEH1-AS1,string,False
RPARP-AS1,string,False
RPL10,string,True
RPL17,string,True
RPL35A,string,True
RPS17,string,True
RPS27,string,True
RPS7,string,True
S100A13,string,False
SACS,string,False
SARS,string,True
SCAMP1-AS1,string,False
SCN1A-AS1,string,False
SDCBP2-AS1,string,False
SERAC1,string,False
SFXN3,string,False
SLC16A1-AS1,string,False
SLC25A38,string,False
SLC33A1,string,False
SLC4A1AP,string,False
SMIM10L1,string,False
SMIM30,string,False
SNHG1,string,False
SNHG10,string,False
SNHG11,string,False
SNHG12,string,False
SNHG14,string,False
SNHG17,string,False
SNHG19,string,False
SNHG20,string,False
SNHG21,string,False
SNHG25,string,False
SNHG26,string,False
SNHG29,string,False
SNHG3,string,False
SNHG30,string,False
SNHG32,string,False
SNHG4,string,False
SNHG5,string,False
SNHG6,string,False
SNHG7,string,False
SNHG8,string,False
SNHG9,string,False
SOS1,string,False
SPAST,string,False
SRP72,string,True
SSBP3,string,True
SULT1A1,string,False
SWI5,string,False
TARS,string,True
TAZ,string,True
TBL1X,string,False
TBX2-AS1,string,False
TCTEX1D2,string,False
THAP9-AS1,string,False
THUMPD3-AS1,string,False
TIMM23B,string,True
TMEM161B-AS1,string,False
TMEM189,string,False
TMEM51-AS1,string,False
TMEM99,string,False
TNRC6C,string,False
TP53TG1,string,False
TPT1-AS1,string,False
TRAF3IP2-AS1,string,False
TRAM2-AS1,string,False
TRIOBP,string,False
TRPM7,string,True
TSTA3,string,False
TUBA4B,string,False
TUG1,string,False
TWISTNB,string,True
TYMSOS,string,False
UBA6-AS1,string,False
UBE2T,string,False
UBR3,string,False
URB1-AS1,string,False
URM1,string,True
USP9Y,string,False
VARS,string,True
VEGFA,string,False
VPS13C,string,False
WAC-AS1,string,False
WARS,string,True
WDR34,string,False
WDR36,string,True
WDR60,string,False
WDR92,string,True
YARS,string,True
Z95331.1,string,False
ZBED5-AS1,string,False
ZEB1,string,False
ZFAS1,string,False
ZFY,string,False
ZKSCAN2-DT,string,False
ZMIZ1-AS1,string,False
ZNF436-AS1,string,False
ZNF503-AS2,string,False
ZNF654,string,False
ZNF720,string,True
ZNRD1,string,True
ZSCAN16-AS1,string,False
