gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
DDIT3,go,20,5,False,False
MBD6,go,20,44,False,False
PIP4K2C,go,20,7,False,False
OS9,go,20,8,False,False
TSPAN31,go,20,44,False,False
MARCH9,go,20,3,False,False
CTDSP2,go,20,8,False,False
GIHCG,go,0,0,True,False
TAFA2,go,20,9,False,False
USP15,go,20,21,False,False
MON2,go,20,41,False,False
XPOT,go,20,5,False,False
TBK1,go,20,7,False,False
RASSF3,go,20,46,False,False
GNS,go,20,15,False,False
TMBIM4,go,20,26,False,False
HELB,go,0,0,True,False
CAND1,go,20,55,False,False
RAP1B,go,20,19,False,False
SLC35E3,go,20,4,False,False
FRS2,go,0,0,True,False
AC025159.1,go,0,0,True,False
ZFC3H1,go,20,10,False,True
THAP2,go,19,27,False,False
RAB21,go,20,17,False,False
TBC1D15,go,20,25,False,False
AC090015.1,go,0,0,True,False
ATXN7L3B,go,20,93,False,False
ZDHHC17,go,20,3,False,False
PPP1R12A,go,20,7,False,False
CCDC59,go,20,115,False,True
CEP290,go,20,8,False,False
POC1B,go,20,36,False,False
GALNT4,go,0,0,True,False
ATP2B1,go,13,4,False,False
BTG1,go,20,3,False,False
NUDT4,go,20,0,False,False
SOCS2-AS1,go,0,0,True,False
SOCS2,go,20,5,False,False
CRADD,go,20,13,False,False
FGD6,go,20,4,False,False
VEZT,go,20,8,False,False
USP44,go,20,23,False,False
SNRPF,go,20,18,False,True
LTA4H,go,20,6,False,False
ELK3,go,12,85,False,False
CDK17,go,20,42,False,False
NEDD1,go,20,28,False,True
TMPO-AS1,go,0,0,True,False
TMPO,go,15,6,False,False
APAF1,go,20,4,False,False
UHRF1BP1L,go,20,14,False,False
SCYL2,go,11,0,False,False
GNPTAB,go,20,14,False,False
DRAM1,go,20,28,False,False
WASHC3,go,20,3,False,False
HELLPAR,go,0,0,True,False
HSP90B1,go,20,32,False,False
HCFC2,go,0,0,True,False
NFYB,go,18,43,False,False
TXNRD1,go,20,23,False,False
CHST11,go,14,3,False,False
TMEM263,go,0,0,True,False
MTERF2,go,0,0,True,False
CRY1,go,20,0,False,False
PRDM4,go,11,2,False,False
ISCU,go,20,20,False,True
CORO1C,go,8,0,False,False
SSH1,go,0,0,True,False
UNG,go,20,8,False,False
KCTD10,go,20,27,False,True
UBE3B,go,20,9,False,False
MVK,go,20,14,False,False
TCHP,go,20,14,False,False
GIT2,go,20,25,False,False
ANKRD13A,go,20,2,False,False
C12orf76,go,0,0,True,False
IFT81,go,20,21,False,False
ATP2A2,go,15,5,False,False
VPS29,go,19,25,False,True
TCTN1,go,20,0,False,False
SH2B3,go,20,1,False,False
BRAP,go,20,8,False,False
ALDH2,go,8,2,False,False
MAPKAPK5-AS1,go,0,0,True,False
TMEM116,go,14,19,False,False
ERP29,go,20,7,False,False
TRAFD1,go,16,17,False,False
HECTD4,go,20,10,False,False
SDSL,go,20,2,False,False
MED13L,go,20,1,False,False
RNFT2,go,20,13,False,False
TESC,go,20,9,False,False
WSB2,go,20,21,False,False
VSIG10,go,19,4,False,False
TAOK3,go,20,12,False,False
PRKAB1,go,20,20,False,False
RAB35,go,20,10,False,False
AC004812.2,go,0,0,True,False
PXN,go,18,7,False,False
DYNLL1,go,20,21,False,True
COQ5,go,20,4,False,False
RNF10,go,14,3,False,False
UNC119B,go,19,6,False,False
ACADS,go,17,7,False,False
SPPL3,go,20,3,False,False
ORAI1,go,20,8,False,False
LINC01089,go,0,0,True,False
SETD1B,go,20,12,False,False
MLXIP,go,8,7,False,False
CLIP1,go,20,23,False,False
ZCCHC8,go,20,10,False,False
RSRC2,go,20,37,False,False
KNTC1,go,20,21,False,False
MPHOSPH9,go,20,36,False,False
SBNO1,go,20,5,False,True
SBNO1-AS1,go,0,0,True,False
RILPL2,go,20,57,False,False
SNRNP35,go,20,5,False,True
RILPL1,go,0,0,True,False
TMED2,go,20,6,False,False
ATP6V0A2,go,20,18,False,False
CCDC92,go,20,43,False,False
ZNF664,go,15,33,False,False
SCARB1,go,2,1,False,False
UBC,go,20,16,False,False
BRI3BP,go,20,66,False,False
AACS,go,20,14,False,False
AC025160.1,go,0,0,True,False
SLC15A4,go,5,0,False,False
SFSWAP,go,20,9,False,True
ANKLE2,go,20,22,False,False
GOLGA3,go,20,53,False,False
CHFR,go,20,14,False,False
ZNF26,go,13,52,False,False
ZNF84,go,11,22,False,False
ZNF891,go,12,20,False,False
ZNF268,go,13,7,False,False
AL137001.2,go,0,0,True,False
MPHOSPH8,go,20,23,False,False
ZMYM5,go,20,38,False,False
ZMYM2,go,20,21,False,False
IFT88,go,20,23,False,False
SAP18,go,20,25,False,True
ZDHHC20,go,20,6,False,False
SACS,go,20,4,False,False
PARP4,go,20,14,False,False
MTMR6,go,0,0,True,False
RNF6,go,20,17,False,False
CDK8,go,20,21,False,False
USP12,go,20,58,False,False
GTF3A,go,19,9,False,False
MTIF3,go,20,4,False,False
PAN3,go,10,0,False,False
SLC46A3,go,0,0,True,False
SLC7A1,go,20,13,False,False
UBL3,go,20,57,False,False
KATNAL1,go,20,29,False,False
HMGB1,go,5,2,False,False
USPL1,go,20,0,False,True
HSPH1,go,20,39,False,False
BRCA2,go,20,2,False,False
N4BP2L2,go,20,11,False,False
PDS5B,go,20,38,False,False
CCDC169,go,0,0,True,False
SPART,go,20,5,False,False
RFXAP,go,15,7,False,False
EXOSC8,go,20,9,False,True
SUPT20H,go,20,14,False,False
UFM1,go,20,4,False,True
NHLRC3,go,20,9,False,False
FOXO1,go,20,14,False,False
MRPS31,go,20,30,False,False
ELF1,go,15,8,False,False
NAA16,go,20,16,False,False
RGCC,go,20,1,False,False
VWA8,go,19,51,False,False
DGKH,go,19,1,False,False
AKAP11,go,20,2,False,False
TSC22D1,go,20,54,False,False
TPT1,go,20,11,False,False
TPT1-AS1,go,0,0,True,False
COG3,go,20,33,False,True
ZC3H13,go,20,59,False,False
LCP1,go,11,2,False,False
LRCH1,go,0,0,True,False
ITM2B,go,20,58,False,False
RB1,go,20,0,False,False
RCBTB2,go,20,33,False,False
FNDC3A,go,20,11,False,False
CDADC1,go,20,2,False,False
CAB39L,go,20,15,False,False
SETDB2,go,20,15,False,False
RCBTB1,go,0,0,True,False
ARL11,go,20,59,False,False
EBPL,go,20,42,False,False
KPNA3,go,20,8,False,False
DLEU2,go,0,0,True,False
TRIM13,go,20,15,False,False
DLEU1,go,0,0,True,False
INTS6,go,20,9,False,True
WDFY2,go,19,8,False,False
ALG11,go,20,11,False,False
CKAP2,go,20,8,False,False
AL139089.1,go,0,0,True,False
DIAPH3,go,20,21,False,False
TDRD3,go,20,82,False,False
LINC00355,go,0,0,True,False
DIS3,go,20,15,False,True
PIBF1,go,20,2,False,False
TBC1D4,go,19,13,False,False
COMMD6,go,20,62,False,False
CLN5,go,20,11,False,False
FBXL3,go,20,11,False,False
POU4F1,go,17,3,False,False
OBI1,go,19,6,False,False
NDFIP2,go,20,5,False,False
SPRY2,go,15,6,False,False
MIR17HG,go,0,0,True,False
TGDS,go,20,0,False,False
GPR180,go,18,1,False,False
DNAJC3-DT,go,0,0,True,False
DNAJC3,go,20,9,False,False
UGGT2,go,20,11,False,False
MBNL2,go,20,13,False,False
RAP2A,go,20,8,False,False
IPO5,go,20,9,False,False
DOCK9,go,20,27,False,False
UBAC2,go,20,43,False,False
TM9SF2,go,20,3,False,False
ZIC2,go,11,6,False,False
TEX30,go,3,2,False,False
BIVM,go,20,181,False,False
ERCC5,go,20,11,False,False
ARGLU1,go,20,124,False,True
LIG4,go,20,2,False,False
ABHD13,go,14,9,False,False
NAXD,go,20,4,False,False
ING1,go,20,9,False,False
ANKRD10,go,20,73,False,False
ANKRD10-IT1,go,0,0,True,False
ARHGEF7,go,20,3,False,False
TUBGCP3,go,20,6,False,False
GRTP1,go,20,11,False,False
DCUN1D2,go,20,3,False,False
TMCO3,go,20,0,False,False
GAS6,go,1,1,False,False
RASA3,go,20,9,False,False
UPF3A,go,20,35,False,False
CCNB1IP1,go,20,6,False,False
PIP4P1,go,20,7,False,False
PNP,go,4,1,False,False
RNASE1,go,20,4,False,False
NDRG2,go,20,13,False,False
ZNF219,go,20,18,False,False
LINC00641,go,0,0,True,False
CHD8,go,20,23,False,False
RAB2B,go,20,32,False,False
TOX4,go,10,9,False,False
METTL3,go,20,2,False,True
DAD1,go,20,11,False,True
MRPL52,go,20,28,False,False
LRP10,go,9,0,False,False
RBM23,go,20,29,False,False
HAUS4,go,20,10,False,True
ACIN1,go,20,19,False,False
C14orf119,go,20,159,False,False
SLC7A8,go,13,11,False,False
HOMEZ,go,15,44,False,False
PPP1R3E,go,2,1,False,False
BCL2L2,go,20,3,False,False
NGDN,go,20,13,False,False
DHRS4-AS1,go,0,0,True,False
DHRS4,go,20,4,False,False
DHRS4L2,go,20,5,False,False
PCK2,go,20,0,False,False
PSME1,go,20,6,False,False
EMC9,go,20,9,False,False
PSME2,go,20,30,False,False
CHMP4A,go,20,11,False,False
GMPR2,go,19,14,False,False
DHRS1,go,20,13,False,False
LTB4R,go,20,5,False,False
STXBP6,go,14,2,False,False
AL110292.1,go,0,0,True,False
FOXG1,go,16,1,False,False
LINC02327,go,0,0,True,False
COCH,go,20,8,False,False
STRN3,go,20,7,False,False
AP4S1,go,13,1,False,False
HECTD1,go,20,1,False,False
HEATR5A,go,20,2,False,False
ARHGAP5,go,20,51,False,False
EGLN3,go,20,10,False,False
EAPP,go,20,32,False,False
SNX6,go,20,9,False,False
CFL2,go,20,4,False,False
BAZ1A,go,12,3,False,False
AL121603.2,go,0,0,True,False
FAM177A1,go,0,0,True,False
PPP2R3C,go,20,0,False,False
NFKBIA,go,20,4,False,False
RALGAPA1,go,20,12,False,False
MBIP,go,20,5,False,False
MIPOL1,go,20,79,False,False
SEC23A,go,20,14,False,False
TRAPPC6B,go,20,10,False,False
PNN,go,20,6,False,True
FBXO33,go,20,14,False,False
LINC02315,go,0,0,True,False
KLHL28,go,0,0,True,False
TOGARAM1,go,20,12,False,False
PRPF39,go,20,1,False,False
FANCM,go,20,1,False,False
MIS18BP1,go,19,27,False,False
RPS29,go,20,4,False,True
KLHDC2,go,20,18,False,False
NEMF,go,20,1,False,False
AL627171.2,go,0,0,True,False
ARF6,go,20,5,False,False
SOS2,go,0,0,True,False
SAV1,go,20,3,False,False
NIN,go,20,1,False,False
ERO1A,go,0,0,True,False
FERMT2,go,20,6,False,False
CDKN3,go,20,18,False,False
GMFB,go,7,1,False,False
SOCS4,go,20,3,False,False
MAPK1IP1L,go,20,0,False,False
DLGAP5,go,20,4,False,False
FBXO34,go,20,62,False,False
KTN1,go,20,66,False,False
AP5M1,go,20,13,False,False
NAA30,go,20,55,False,False
ACTR10,go,20,16,False,False
PSMA3-AS1,go,0,0,True,False
ARID4A,go,20,9,False,False
KIAA0586,go,20,45,False,False
DAAM1,go,20,43,False,False
PCNX4,go,20,110,False,False
DHRS7,go,19,12,False,False
PPM1A,go,20,7,False,False
SLC38A6,go,20,23,False,False
HIF1A,go,20,2,False,False
SNAPC1,go,20,6,False,True
PPP2R5E,go,20,35,False,False
ZBTB1,go,12,3,False,False
FUT8,go,20,10,False,False
MPP5,go,20,4,False,False
ATP6V1D,go,20,18,False,False
ARG2,go,11,0,False,False
RDH11,go,20,4,False,False
ZFP36L1,go,19,2,False,False
DCAF5,go,20,45,False,False
SLC39A9,go,20,12,False,True
COX16,go,20,9,False,False
SYNJ2BP,go,2,1,False,False
MED6,go,20,27,False,True
PCNX1,go,0,0,True,False
SIPA1L1,go,0,0,True,False
PSEN1,go,2,1,False,False
NUMB,go,20,5,False,False
PNMA1,go,20,76,False,False
ELMSAN1,go,20,6,False,False
PTGR2,go,20,0,False,False
ZNF410,go,13,11,False,False
COQ6,go,20,5,False,False
ENTPD5,go,0,0,True,False
ALDH6A1,go,0,0,True,False
ABCD4,go,20,7,False,False
NPC2,go,20,14,False,False
AREL1,go,20,53,False,False
FCF1,go,20,89,False,True
ACYP1,go,2,1,False,False
NEK9,go,20,109,False,False
TMED10,go,20,9,False,False
ERG28,go,20,80,False,False
IFT43,go,20,21,False,False
GPATCH2L,go,20,20,False,False
GSTZ1,go,20,25,False,False
SPTLC2,go,19,1,False,False
SLIRP,go,20,3,False,False
GTF2A1,go,20,20,False,True
STON2,go,20,5,False,False
SEL1L,go,20,16,False,False
GALC,go,9,2,False,False
FOXN3,go,16,2,False,False
NRDE2,go,20,9,False,True
CALM1,go,5,1,False,False
DGLUCY,go,20,8,False,False
PPP4R3A,go,0,0,True,False
TRIP11,go,20,3,False,False
ATXN3,go,20,8,False,False
NDUFB1,go,20,21,False,False
LGMN,go,10,4,False,False
GOLGA5,go,20,5,False,False
BTBD7,go,20,7,False,False
DDX24,go,20,23,False,True
SNHG10,go,0,0,True,False
GLRX5,go,20,8,False,False
GSKIP,go,20,3,False,False
PAPOLA,go,20,17,False,False
WARS,go,20,13,False,False
PPP2R5C,go,20,17,False,False
DYNC1H1,go,20,6,False,True
HSP90AA1,go,20,12,False,False
WDR20,go,20,49,False,False
ANKRD9,go,20,3,False,False
RCOR1,go,20,22,False,False
CDC42BPB,go,20,25,False,False
TNFAIP2,go,20,8,False,False
EIF5,go,20,29,False,True
MARK3,go,20,57,False,False
CKB,go,20,1,False,False
KLC1,go,20,8,False,False
COA8,go,7,1,False,False
ATP5MPL,go,16,8,False,False
SIVA1,go,20,2,False,False
NUDT14,go,19,11,False,False
NIPA1,go,20,37,False,False
UBE3A,go,20,1,False,False
HERC2,go,0,0,True,False
NSMCE3,go,0,0,True,False
TJP1,go,20,3,False,False
FAN1,go,20,2,False,False
KLF13,go,12,32,False,False
ARHGAP11A,go,20,31,False,False
EMC7,go,20,10,False,False
GOLGA8A,go,20,9,False,False
GOLGA8B,go,20,8,False,False
ZNF770,go,16,26,False,False
MEIS2,go,12,0,False,False
SPRED1,go,20,3,False,False
BUB1B,go,20,32,False,False
RPUSD2,go,20,5,False,False
KNL1,go,20,22,False,False
RAD51-AS1,go,0,0,True,False
GCHFR,go,20,3,False,False
CHP1,go,14,1,False,False
OIP5-AS1,go,0,0,True,False
NUSAP1,go,20,10,False,False
RTF1,go,20,4,False,True
ITPKA,go,20,4,False,False
TYRO3,go,18,7,False,False
EHD4,go,20,30,False,False
TMEM87A,go,20,57,False,False
SNAP23,go,20,16,False,False
LRRC57,go,20,13,False,False
HAUS2,go,20,13,False,False
TTBK2,go,20,9,False,False
UBR1,go,20,21,False,False
CCNDBP1,go,20,103,False,False
ADAL,go,20,3,False,False
ZSCAN29,go,12,0,False,False
TP53BP1,go,20,4,False,False
MAP1A,go,11,2,False,False
PDIA3,go,20,10,False,False
WDR76,go,18,3,False,False
CASC4,go,20,55,False,False
CTDSPL2,go,20,6,False,False
EIF3J-DT,go,0,0,True,False
B2M,go,11,2,False,False
SORD,go,14,0,False,False
BLOC1S6,go,20,4,False,False
DUT,go,20,6,False,True
SECISBP2L,go,20,1,False,False
DTWD1,go,20,7,False,False
SLC27A2,go,20,3,False,False
GABPB1-IT1,go,0,0,True,False
GABPB1-AS1,go,0,0,True,False
USP8,go,20,15,False,False
TRPM7,go,20,2,False,True
SPPL2A,go,20,17,False,False
DMXL2,go,4,2,False,False
TMOD3,go,8,2,False,False
ARPP19,go,20,4,False,False
RSL24D1,go,20,8,False,True
RAB27A,go,20,2,False,False
CCPG1,go,20,7,False,False
NEDD4,go,20,4,False,False
RFX7,go,2,35,False,False
ZNF280D,go,17,24,False,False
TCF12,go,15,29,False,False
POLR2M,go,1,0,False,False
ADAM10,go,20,6,False,False
MINDY2,go,14,0,False,False
RNF111,go,20,30,False,False
SLTM,go,20,25,False,False
CCNB2,go,20,19,False,False
BNIP2,go,20,30,False,False
ANXA2,go,20,8,False,False
VPS13C,go,20,1,False,False
TPM1,go,20,4,False,False
LACTB,go,20,11,False,False
RPS27L,go,20,0,False,False
RAB8B,go,20,10,False,False
APH1B,go,20,9,False,False
HERC1,go,20,9,False,False
CIAO2A,go,20,14,False,False
PPIB,go,20,29,False,False
CSNK1G1,go,20,93,False,False
PCLAF,go,20,13,False,False
TRIP4,go,20,14,False,False
ZNF609,go,18,3,False,False
OAZ2,go,20,5,False,False
PIF1,go,20,5,False,False
DPP8,go,20,21,False,False
HACD3,go,0,0,True,False
DENND4A,go,18,35,False,False
MAP2K1,go,19,5,False,False
SNAPC5,go,20,13,False,True
SMAD3,go,20,8,False,False
AAGAB,go,20,112,False,False
IQCH-AS1,go,0,0,True,False
C15orf61,go,20,11,False,False
PIAS1,go,20,12,False,False
CALML4,go,20,3,False,False
FEM1B,go,20,9,False,False
GLCE,go,20,11,False,False
KIF23,go,20,33,False,False
RPLP1,go,20,2,False,True
TLE3,go,20,13,False,False
PKM,go,20,16,False,True
PARP6,go,4,1,False,False
HEXA,go,20,9,False,False
ARIH1,go,20,89,False,True
NPTN,go,5,2,False,False
CD276,go,20,4,False,False
PML,go,20,0,False,False
UBL7,go,20,15,False,False
ARID3B,go,17,137,False,False
CLK3,go,20,68,False,False
FAM219B,go,20,75,False,False
RPP25,go,20,8,False,False
C15orf39,go,20,24,False,False
MAN2C1,go,20,9,False,False
SIN3A,go,20,6,False,True
PTPN9,go,20,18,False,False
UBE2Q2,go,20,28,False,False
PEAK1,go,20,4,False,False
CTSH,go,20,7,False,False
AC015871.1,go,0,0,True,False
FAH,go,20,1,False,False
AC104041.1,go,0,0,True,False
MEX3B,go,20,9,False,False
RPS17,go,20,16,False,True
SNHG21,go,0,0,True,False
RAMAC,go,20,1,False,False
C15orf40,go,20,28,False,False
WDR73,go,16,2,False,False
SEC11A,go,20,9,False,False
PDE8A,go,20,0,False,False
AKAP13,go,20,2,False,False
MRPS11,go,20,4,False,True
MFGE8,go,20,10,False,False
ABHD2,go,1,1,False,False
AP3S2,go,19,7,False,False
IDH2,go,20,9,False,False
CIB1,go,20,3,False,False
IQGAP1,go,20,8,False,False
CRTC3,go,20,5,False,False
BLM,go,20,15,False,False
FURIN,go,10,0,False,False
UNC45A,go,20,10,False,False
PRC1,go,20,39,False,False
LINC01578,go,0,0,True,False
CHD2,go,20,4,False,False
AC015574.1,go,0,0,True,False
NR2F2-AS1,go,0,0,True,False
NR2F2,go,18,1,False,False
LINC00923,go,0,0,True,False
ARRDC4,go,18,12,False,False
IGF1R,go,6,6,False,False
MEF2A,go,19,31,False,False
LINS1,go,0,0,True,False
LRRK1,go,0,0,True,False
CHSY1,go,20,3,False,False
SELENOS,go,11,1,False,False
SNRPA1,go,20,44,False,True
TM2D3,go,1,0,False,False
POLR3K,go,20,16,False,False
SNRNP25,go,20,35,False,True
HBZ,go,20,7,False,False
HBA1,go,0,0,True,False
HBQ1,go,10,6,False,False
TMEM8A,go,20,62,False,False
NME4,go,20,14,False,False
MCRIP2,go,20,111,False,False
METRN,go,20,6,False,False
ANTKMT,go,20,11,False,False
CIAO3,go,18,2,False,False
GNPTG,go,20,23,False,False
CLCN7,go,20,6,False,False
CRAMP1,go,0,0,True,False
NME3,go,20,15,False,False
MRPS34,go,20,29,False,True
SPSB3,go,20,30,False,False
HAGH,go,19,32,False,False
FAHD1,go,20,14,False,False
MEIOB,go,20,1,False,False
MSRB1,go,20,9,False,False
SNHG9,go,0,0,True,False
NPW,go,19,12,False,False
PKD1,go,0,0,True,False
SNHG19,go,0,0,True,False
PGP,go,16,0,False,False
ECI1,go,16,11,False,False
CCNF,go,20,21,False,False
ATP6V0C,go,20,20,False,True
AMDHD2,go,20,3,False,False
PDPK1,go,20,11,False,False
ERVK13-1,go,0,0,True,False
KCTD5,go,20,60,False,False
PAQR4,go,20,25,False,False
CLDN6,go,20,16,False,False
TNFRSF12A,go,19,16,False,False
ZNF213-AS1,go,0,0,True,False
ZNF205,go,20,8,False,False
AC108134.2,go,0,0,True,False
ZNF200,go,20,91,False,False
ZNF263,go,16,58,False,False
ZNF75A,go,11,23,False,False
ZSCAN32,go,13,12,False,False
CLUAP1,go,20,27,False,False
DNASE1,go,0,0,True,False
TRAP1,go,20,6,False,False
PAM16,go,20,8,False,True
CORO7,go,20,44,False,False
NMRAL1,go,20,111,False,False
UBALD1,go,20,0,False,False
NUDT16L1,go,20,22,False,False
ZNF500,go,13,50,False,False
ROGDI,go,20,2,False,False
METTL22,go,20,6,False,False
CARHSP1,go,20,10,False,False
C16orf72,go,20,0,False,False
ATF7IP2,go,20,5,False,False
EMP2,go,20,6,False,False
RMI2,go,20,30,False,False
SOCS1,go,20,4,False,False
LITAF,go,20,6,False,False
TXNDC11,go,20,76,False,False
SNX29,go,2,1,False,False
CPPED1,go,20,20,False,False
ERCC4,go,20,12,False,False
MRTFB,go,0,0,True,False
MIR193BHG,go,0,0,True,False
PDXDC1,go,20,2,False,False
RRN3,go,20,2,False,True
MARF1,go,0,0,True,False
NDE1,go,20,9,False,False
FOPNL,go,20,50,False,False
ARL6IP1,go,20,12,False,False
SMG1,go,20,47,False,False
COQ7,go,19,3,False,False
GDE1,go,20,1,False,False
CCP110,go,20,12,False,False
ACSM3,go,16,4,False,False
THUMPD1,go,20,33,False,False
REXO5,go,0,0,True,False
LYRM1,go,20,7,False,False
TMEM159,go,20,45,False,False
CRYM,go,20,14,False,False
METTL9,go,20,20,False,False
MOSMO,go,20,6,False,False
NPIPB5,go,0,0,True,False
COG7,go,20,13,False,False
UBFD1,go,20,7,False,False
DCTN5,go,20,19,False,False
PLK1,go,20,5,False,False
PRKCB,go,20,7,False,False
RBBP6,go,20,12,False,True
TNRC6A,go,20,14,False,False
ZKSCAN2-DT,go,0,0,True,False
APOBR,go,20,1,False,False
ATXN2L,go,20,21,False,False
SH2B1,go,20,23,False,False
RABEP2,go,20,33,False,False
SPNS1,go,20,23,False,False
SPN,go,17,0,False,False
QPRT,go,20,32,False,False
KIF22,go,20,20,False,False
SEZ6L2,go,20,49,False,False
KCTD13,go,20,12,False,False
TMEM219,go,20,91,False,False
TAOK2,go,20,6,False,False
YPEL3,go,17,5,False,False
ZNF764,go,12,25,False,False
ZNF785,go,12,22,False,False
FBRS,go,0,0,True,False
ZNF629,go,15,41,False,False
ORAI3,go,20,55,False,False
STX4,go,20,7,False,False
ZNF646,go,15,35,False,False
FUS,go,20,44,False,False
PYCARD,go,11,5,False,False
ARMC5,go,20,8,False,False
ZNF720,go,20,3,False,False
ZNF267,go,14,20,False,False
SHCBP1,go,20,2,False,False
ORC6,go,20,12,False,False
C16orf87,go,20,139,False,False
GPT2,go,6,0,False,False
NETO2,go,20,0,False,False
ITFG1,go,20,41,False,False
SIAH1,go,20,10,False,False
N4BP1,go,20,1,False,False
CHD9,go,20,23,False,False
RBL2,go,20,3,False,False
CRNDE,go,0,0,True,False
LPCAT2,go,20,10,False,False
MT2A,go,20,3,False,False
MT1F,go,20,4,False,False
MT1G,go,0,0,True,False
MT1X,go,20,2,False,False
HERPUD1,go,20,17,False,False
RSPRY1,go,20,11,False,False
ARL2BP,go,20,7,False,False
KIFC3,go,20,14,False,False
AC009107.2,go,0,0,True,False
CCDC113,go,0,0,True,False
SLC38A7,go,10,7,False,False
CKLF,go,16,0,False,False
CMTM3,go,20,8,False,False
CMTM4,go,20,137,False,False
DYNC1LI2,go,20,9,False,False
PDP2,go,17,14,False,False
CIAO2B,go,20,15,False,False
C16orf70,go,20,4,False,False
ATP6V0D1,go,20,15,False,False
GFOD2,go,20,4,False,False
RANBP10,go,20,65,False,False
NFATC3,go,15,48,False,False
SLC7A6OS,go,20,12,False,True
SNTB2,go,20,18,False,False
COG8,go,20,25,False,False
NIP7,go,20,56,False,True
TERF2,go,12,5,False,True
NFAT5,go,13,17,False,False
NQO1,go,5,1,False,False
WWP2,go,20,11,False,False
PDPR,go,17,13,False,False
ST3GAL2,go,20,6,False,False
COG4,go,20,15,False,False
CMTR2,go,20,2,False,False
AP1G1,go,20,14,False,False
ATXN1L,go,20,5,False,False
IST1,go,20,8,False,False
TXNL4B,go,20,10,False,False
ZFHX3,go,20,29,False,False
PSMD7,go,20,84,False,True
GLG1,go,20,14,False,False
BCAR1,go,20,8,False,False
TMEM170A,go,17,11,False,False
GABARAPL2,go,20,14,False,False
ADAT1,go,18,6,False,False
TERF2IP,go,20,5,False,False
MON1B,go,20,1,False,False
GCSH,go,16,14,False,False
CMIP,go,20,118,False,False
PLCG2,go,0,0,True,False
MLYCD,go,20,7,False,False
MBTPS1,go,20,3,False,False
HSDL1,go,20,31,False,False
TAF1C,go,20,5,False,True
KLHL36,go,20,14,False,False
GSE1,go,20,0,False,False
GINS2,go,20,8,False,True
C16orf95,go,0,0,True,False
MAP1LC3B,go,20,14,False,False
ZCCHC14,go,0,0,True,False
JPH3,go,20,0,False,False
SLC7A5,go,20,10,False,True
BANP,go,20,13,False,True
ZFPM1,go,20,4,False,False
CYBA,go,1,1,False,False
MVD,go,20,8,False,True
CDT1,go,20,4,False,False
APRT,go,20,0,False,False
CBFA2T3,go,20,11,False,False
ZNF778,go,12,22,False,False
ANKRD11,go,20,5,False,True
SPG7,go,20,4,False,False
RPL13,go,20,5,False,True
ZNF276,go,15,2,False,False
TCF25,go,20,17,False,False
DEF8,go,15,1,False,False
CENPBD1,go,0,0,True,False
ABR,go,20,22,False,False
MYO1C,go,20,3,False,False
RILP,go,20,0,False,False
SERPINF1,go,18,6,False,False
SGSM2,go,20,14,False,False
MNT,go,19,15,False,False
METTL16,go,20,0,False,True
PAFAH1B1,go,3,2,False,False
SPATA22,go,20,2,False,False
ATP2A3,go,20,6,False,False
ZZEF1,go,20,3,False,False
CYB5D2,go,20,14,False,False
ANKFY1,go,20,38,False,False
ARRB2,go,2,1,False,False
PSMB6,go,20,33,False,True
RNF167,go,20,31,False,False
AC012146.1,go,0,0,True,False
C1QBP,go,20,0,False,True
DERL2,go,20,11,False,True
NLRP1,go,20,7,False,False
MED31,go,20,24,False,True
ALOX12-AS1,go,0,0,True,False
C17orf49,go,20,34,False,False
ACADVL,go,20,5,False,False
GABARAP,go,20,8,False,False
EIF5A,go,20,1,False,True
TMEM256,go,20,9,False,False
POLR2A,go,20,6,False,True
AC016876.1,go,0,0,True,False
SAT2,go,9,6,False,False
KDM6B,go,0,0,True,False
NAA38,go,20,34,False,False
CHD3,go,20,44,False,False
VAMP2,go,20,8,False,False
TMEM107,go,20,4,False,False
AURKB,go,20,4,False,False
RPL26,go,20,3,False,True
NDEL1,go,16,2,False,False
MYH10,go,20,13,False,False
STX8,go,20,19,False,False
MAP2K4,go,20,8,False,False
PMP22,go,20,15,False,False
PIGL,go,20,14,False,False
TRPV2,go,20,2,False,False
SNHG29,go,0,0,True,False
LRRC75A,go,0,0,True,False
MPRIP,go,20,39,False,False
FLCN,go,13,3,False,False
ATPAF2,go,19,26,False,False
ALKBH5,go,20,2,False,False
SMCR8,go,0,0,True,False
PRPSAP2,go,18,3,False,False
EPN2,go,20,9,False,False
AKAP10,go,0,0,True,False
LINC02693,go,0,0,True,False
KSR1,go,20,25,False,False
NLK,go,20,3,False,False
TMEM97,go,20,12,False,False
IFT20,go,20,9,False,False
TNFAIP1,go,20,14,False,False
AC005726.1,go,0,0,True,False
UNC119,go,20,2,False,False
PIGS,go,20,18,False,False
RSKR,go,20,69,False,False
SDF2,go,20,3,False,False
SUPT6H,go,20,2,False,True
FAM222B,go,20,63,False,False
FLOT2,go,20,8,False,False
PHF12,go,20,38,False,False
MYO18A,go,20,2,False,False
NUFIP2,go,20,228,False,False
TAOK1,go,20,14,False,False
TP53I13,go,20,16,False,False
GIT1,go,20,3,False,False
SSH2,go,20,12,False,False
NSRP1,go,20,72,False,True
CPD,go,20,2,False,False
NF1,go,0,0,True,False
C17orf75,go,20,9,False,False
ZNF207,go,20,14,False,True
MYO1D,go,20,10,False,False
ZNF830,go,20,0,False,False
SNHG30,go,0,0,True,False
