gene_id,source,candidate_target
LRPAP1,string,False
LUCAT1,string,False
LZTR1,string,True
MAGI2-AS3,string,False
MALAT1,string,False
MALT1,string,False
MAN1B1-DT,string,False
MANCR,string,False
MAPKAPK5-AS1,string,False
MARCH6,string,False
MARCH7,string,False
MARCH9,string,False
MARS,string,True
MBNL1-AS1,string,False
MDFIC,string,False
MEG3,string,False
MEG8,string,False
MEN1,string,True
MFSD14C,string,False
MHENCR,string,False
MIR100HG,string,False
MIR137HG,string,False
MIR155HG,string,False
MIR181A1HG,string,False
MIR210HG,string,False
MIR222HG,string,False
MIR22HG,string,False
MIR31HG,string,False
MIR4435-2HG,string,False
MIR4458HG,string,False
MIRLET7BHG,string,False
MMP24OS,string,False
MSC-AS1,string,False
MTAP,string,False
MTHFD1,string,True
MYC,string,True
NARS,string,True
NBDY,string,False
NBR1,string,False
NCBP2AS2,string,False
NEAT1,string,False
NNT-AS1,string,False
NORAD,string,False
NOTCH2NLA,string,False
NR2F1-AS1,string,False
NR2F2-AS1,string,False
NRAV,string,False
NT5C3A,string,False
NUTM2B-AS1,string,False
NXPE3,string,False
OIP5-AS1,string,False
OR1D2,string,True
OR2A1,string,True
OR2T5,string,True
OR4F4,string,True
OR7A10,string,True
OR7A17,string,True
ORAI1,string,False
OTUD6B-AS1,string,False
PALM2-AKAP2,string,False
PAX8-AS1,string,False
PDHA1,string,True
PITPNA-AS1,string,False
POLR1C,string,True
POLR2A,string,True
PPP1R14B-AS1,string,False
PRSS50,string,True
PSMA3-AS1,string,False
PTMS,string,False
PTPRA,string,False
PVT1,string,False
QARS,string,True
RAB30-DT,string,False
RABGEF1,string,False
RARS,string,True
RASSF8-AS1,string,False
RNASEH1-AS1,string,False
RPARP-AS1,string,False
RPGR,string,False
RPL10,string,True
RPL17,string,True
RPL35A,string,True
RPS17,string,True
RPS27,string,True
RPS7,string,True
RSPH3,string,False
S100A13,string,False
SACS,string,False
SARS,string,True
SERTAD4-AS1,string,False
SFTA1P,string,False
SFXN3,string,False
SIX1,string,False
SLC16A1-AS1,string,False
SLC25A38,string,False
SLC26A4,string,False
SLC33A1,string,False
SLC4A1AP,string,False
SLC52A2,string,False
SMIM10,string,False
SMIM10L1,string,False
SNHG1,string,False
SNHG10,string,False
SNHG11,string,False
SNHG12,string,False
SNHG14,string,False
SNHG15,string,False
SNHG17,string,False
SNHG18,string,False
SNHG19,string,False
SNHG21,string,False
SNHG25,string,False
SNHG29,string,False
SNHG3,string,False
SNHG30,string,False
SNHG32,string,False
SNHG4,string,False
SNHG5,string,False
SNHG6,string,False
SNHG7,string,False
SNHG8,string,False
SNHG9,string,False
SOS1,string,False
SPAST,string,False
SRP72,string,True
SSBP3,string,True
ST5,string,False
SWI5,string,False
TARS,string,True
TARSL2,string,False
TAZ,string,True
TBL1X,string,False
TCTEX1D2,string,False
TDRD3,string,False
TFAP2A,string,False
THAP9-AS1,string,False
THUMPD3-AS1,string,False
TIMM23B,string,True
TMEM161B-AS1,string,False
TMEM173,string,False
TMEM99,string,False
TMPO-AS1,string,False
TP53TG1,string,False
TPT1-AS1,string,False
TRAM2-AS1,string,False
TRHDE-AS1,string,False
TRIM16L,string,False
TRIM52-AS1,string,False
TRIOBP,string,False
TRMU,string,False
TRPM7,string,True
TSPAN10,string,False
TTN-AS1,string,False
TUG1,string,False
TWISTNB,string,True
TYMSOS,string,False
UBA6-AS1,string,False
UBE2T,string,False
UBR3,string,False
URM1,string,True
VARS,string,True
VEGFA,string,False
VPS13C,string,False
WAC-AS1,string,False
WARS,string,True
WDR34,string,False
WDR36,string,True
WDR60,string,False
WDR92,string,True
XIST,string,False
YARS,string,True
Z95331.1,string,False
ZEB1,string,False
ZFAS1,string,False
ZFHX4,string,False
ZNF433-AS1,string,False
ZNF561-AS1,string,False
ZNF654,string,False
ZNF667-AS1,string,False
ZNF720,string,True
ZNRD1,string,True
ZSCAN16-AS1,string,False
