gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
ZNF623,go,19,31,False,False
PLEC,go,11,1,False,False
GRINA,go,20,31,False,False
BOP1,go,20,11,False,True
VPS28,go,20,27,False,True
CYHR1,go,20,89,False,False
LRRC14,go,20,4,False,False
ZNF251,go,20,0,False,False
ZNF7,go,16,11,False,False
COMMD5,go,20,369,False,False
C8orf33,go,20,98,False,False
SMARCA2,go,20,24,False,False
RFX3,go,18,11,False,False
CDC37L1,go,0,0,True,False
AK3,go,20,3,False,False
RIC1,go,0,0,True,False
KIAA2026,go,0,0,True,False
RANBP6,go,20,27,False,False
UHRF2,go,20,10,False,False
KDM4C,go,20,5,False,False
ZDHHC21,go,0,0,True,False
SNAPC3,go,20,12,False,True
PSIP1,go,20,6,False,False
CCDC171,go,0,0,True,False
CNTLN,go,0,0,True,False
HAUS6,go,20,20,False,True
DENND4C,go,20,11,False,False
RPS6,go,20,8,False,True
MLLT3,go,20,4,False,False
HACD4,go,0,0,True,False
C9orf72,go,0,0,True,False
DDX58,go,0,0,True,False
TOPORS,go,20,0,False,False
SMIM27,go,0,0,True,False
DNAJA1,go,20,17,False,True
B4GALT1,go,7,0,False,False
CHMP5,go,20,12,False,True
NFX1,go,20,20,False,False
AQP3,go,20,4,False,False
UBAP1,go,20,61,False,True
FAM219A,go,0,0,True,False
ENHO,go,0,0,True,False
DCTN3,go,20,12,False,True
GALT,go,20,5,False,False
SIT1,go,0,0,True,False
CCDC107,go,15,127,False,False
ARHGEF39,go,20,41,False,False
TLN1,go,20,21,False,True
GBA2,go,3,0,False,False
RGP1,go,20,33,False,True
HINT2,go,17,2,False,False
RECK,go,0,0,True,False
GLIPR2,go,0,0,True,False
RNF38,go,0,0,True,False
MELK,go,20,14,False,False
EBLN3P,go,0,0,True,False
ZCCHC7,go,20,64,False,False
ZBTB5,go,16,65,False,False
TRMT10B,go,20,6,False,False
DCAF10,go,20,20,False,False
FAM27C,go,0,0,True,False
FAM122A,go,20,8,False,False
PTAR1,go,20,7,False,False
SMC5,go,20,6,False,True
ABHD17B,go,11,1,False,False
C9orf85,go,0,0,True,False
ZFAND5,go,20,2,False,False
ANXA1,go,7,3,False,False
RORB,go,17,12,False,False
CARNMT1,go,0,0,True,False
NMRK1,go,0,0,True,False
OSTF1,go,20,13,False,False
VPS13A,go,20,5,False,False
GNAQ,go,19,2,False,False
CEP78,go,20,22,False,False
PSAT1,go,20,41,False,True
TLE4,go,20,27,False,False
TLE1,go,0,0,True,False
GKAP1,go,20,21,False,False
KIF27,go,0,0,True,False
C9orf64,go,20,1,False,False
RMI1,go,20,4,False,True
AGTPBP1,go,0,0,True,False
NAA35,go,20,29,False,True
GOLM1,go,18,15,False,False
TUT7,go,20,2,False,False
SPIN1,go,20,3,False,False
S1PR3,go,0,0,True,False
CKS2,go,20,5,False,False
SECISBP2,go,20,3,False,False
SEMA4D,go,0,0,True,False
SYK,go,20,3,False,False
AUH,go,18,3,False,False
NFIL3,go,20,20,False,False
IARS,go,20,25,False,True
NOL8,go,20,29,False,True
OGN,go,0,0,True,False
BICD2,go,20,5,False,False
FGD3,go,0,0,True,False
NINJ1,go,11,3,False,False
FAM120AOS,go,20,62,False,False
PHF2,go,20,11,False,False
PTPDC1,go,0,0,True,False
AL158152.1,go,0,0,True,False
ZNF169,go,19,45,False,False
LINC00476,go,0,0,True,False
ERCC6L2,go,20,18,False,False
ZNF367,go,16,20,False,False
PRXL2C,go,2,2,False,False
ZNF510,go,16,13,False,False
ZNF782,go,17,24,False,False
MFSD14C,go,0,0,True,False
TSTD2,go,20,0,False,False
NCBP1,go,20,1,False,True
XPA,go,20,6,False,False
CORO2A,go,20,4,False,False
TGFBR1,go,4,2,False,False
STX17,go,20,22,False,False
ERP44,go,20,7,False,False
ZNF189,go,16,45,False,False
RNF20,go,20,14,False,True
SMC2,go,20,2,False,True
ZNF462,go,20,28,False,False
ABITRAM,go,20,4,False,False
CTNNAL1,go,20,38,False,False
TMEM245,go,20,38,False,False
PALM2-AKAP2,go,0,0,True,False
TXN,go,16,0,False,True
DNAJC25,go,19,21,False,False
PTBP3,go,20,6,False,False
KIAA1958,go,20,0,False,False
FKBP15,go,20,7,False,False
PRPF4,go,20,13,False,True
POLE3,go,20,6,False,False
AKNA,go,20,9,False,False
CDK5RAP2,go,20,6,False,False
MEGF9,go,0,0,True,False
FBXW2,go,20,32,False,False
PHF19,go,20,59,False,False
CNTRL,go,20,3,False,False
RAB14,go,20,26,False,False
RBM18,go,20,14,False,False
RC3H2,go,17,1,False,False
ZBTB6,go,20,73,False,False
RABGAP1,go,20,20,False,False
ARPC5L,go,20,17,False,False
GOLGA1,go,20,75,False,False
SCAI,go,20,35,False,False
HSPA5,go,20,8,False,True
GAPVD1,go,20,19,False,False
MVB12B,go,0,0,True,False
ZBTB43,go,11,14,False,False
RALGPS1,go,0,0,True,False
RPL12,go,20,47,False,True
TTC16,go,0,0,True,False
CDK9,go,20,5,False,True
FAM102A,go,0,0,True,False
C9orf16,go,20,93,False,True
GOLGA2,go,20,3,False,False
SWI5,go,20,0,False,False
ODF2,go,20,6,False,False
SPTAN1,go,20,29,False,False
WDR34,go,20,31,False,False
LRRC8A,go,20,2,False,False
C9orf78,go,20,57,False,True
USP20,go,20,29,False,False
FNBP1,go,20,42,False,False
GPR107,go,20,18,False,False
FUBP3,go,20,23,False,False
ABL1,go,2,2,False,False
PRRC2B,go,20,22,False,False
RAPGEF1,go,20,14,False,False
SETX,go,20,5,False,True
TTF1,go,20,29,False,False
GTF3C4,go,20,5,False,True
SPACA9,go,0,0,True,False
TSC1,go,8,2,False,False
RALGDS,go,20,23,False,False
SURF6,go,20,35,False,True
RPL7A,go,20,44,False,True
SURF1,go,18,16,False,False
SLC2A6,go,0,0,True,False
BRD3OS,go,0,0,True,False
BRD3,go,16,30,False,False
CAMSAP1,go,20,2,False,False
SEC16A,go,20,12,False,True
NOTCH1,go,0,0,True,False
SNHG7,go,0,0,True,False
PHPT1,go,20,0,False,False
PAXX,go,20,16,False,False
NPDC1,go,0,0,True,False
MAN1B1,go,20,6,False,False
TMEM203,go,18,99,False,False
TUBB4B,go,20,26,False,False
ARRDC1-AS1,go,0,0,True,False
EHMT1,go,20,7,False,False
ZMYND11,go,20,15,False,False
GTPBP4,go,20,18,False,True
IDI1,go,20,8,False,False
WDR37,go,20,24,False,False
PFKP,go,20,25,False,False
KLF6,go,18,74,False,False
TASOR2,go,20,187,False,False
PRKCQ,go,20,5,False,False
PRKCQ-AS1,go,0,0,True,False
SFMBT2,go,0,0,True,False
KIN,go,20,79,False,True
GATA3,go,18,0,False,False
CELF2,go,20,9,False,False
UPF2,go,20,17,False,True
DHTKD1,go,20,11,False,False
CDC123,go,20,4,False,True
CAMK1D,go,0,0,True,False
MCM10,go,20,21,False,True
AL157392.3,go,0,0,True,False
FAM107B,go,0,0,True,False
HSPA14__ENSG00000187522,go,0,0,True,False
DCLRE1C,go,20,2,False,False
NMT2,go,20,11,False,False
TRDMT1,go,20,2,False,False
VIM,go,20,3,False,False
HACD1,go,0,0,True,False
STAM,go,20,11,False,False
ARL5B,go,20,35,False,False
DNAJC1,go,20,34,False,False
COMMD3,go,20,22,False,False
BMI1,go,20,3,False,False
PIP4K2A,go,20,5,False,False
MSRB2,go,20,13,False,False
ARHGAP21,go,20,15,False,False
APBB1IP,go,0,0,True,False
ABI1,go,20,5,False,False
ANKRD26,go,20,13,False,False
YME1L1,go,20,13,False,False
MASTL,go,20,12,False,True
ACBD5,go,20,18,False,False
RAB18,go,20,24,False,True
WAC-AS1,go,0,0,True,False
WAC,go,20,4,False,True
SVIL,go,0,0,True,False
ZEB1-AS1,go,0,0,True,False
ZEB1,go,20,4,False,False
ARHGAP12,go,20,3,False,False
KIF5B,go,20,7,False,False
EPC1,go,20,21,False,False
ITGB1,go,1,1,False,False
CREM,go,16,16,False,False
CCNY,go,20,11,False,False
ZNF248,go,19,43,False,False
ZNF33A,go,16,27,False,False
ZNF37A,go,20,25,False,False
ZNF33B,go,16,50,False,False
BMS1,go,20,10,False,True
CSGALNACT2,go,0,0,True,False
AL450326.1,go,0,0,True,False
MARCH8,go,20,16,False,False
ZFAND4,go,0,0,True,False
WASHC2C,go,20,14,False,False
NCOA4,go,20,0,False,True
MAPK8,go,20,10,False,False
ERCC6,go,0,0,True,False
PARG,go,20,2,False,False
WASHC2A,go,20,21,False,False
CSTF2T,go,20,21,False,False
ZWINT,go,20,21,False,True
IPMK,go,0,0,True,False
TFAM,go,20,7,False,True
CCDC6,go,20,28,False,True
CDK1,go,20,8,False,True
CABCOCO1,go,0,0,True,False
ARID5B,go,20,5,False,True
RTKN2,go,20,4,False,False
NRBF2,go,20,6,False,False
JMJD1C,go,20,8,False,False
REEP3,go,20,5,False,False
SIRT1,go,4,1,False,False
HERC4,go,20,16,False,False
HNRNPH3,go,20,47,False,False
RUFY2,go,20,10,False,False
DNA2,go,20,16,False,False
SLC25A16,go,20,18,False,False
TET1,go,20,9,False,False
CCAR1,go,20,17,False,True
STOX1,go,0,0,True,False
DDX21,go,20,6,False,True
SRGN,go,9,0,False,False
VPS26A,go,19,9,False,False
HK1,go,4,2,False,False
FAM241B,go,16,64,False,False
SAR1A,go,20,10,False,False
EIF4EBP2,go,20,2,False,False
SGPL1,go,20,2,False,False
PSAP,go,2,0,False,False
AC073370.1,go,0,0,True,False
DDIT4,go,20,1,False,False
MICU1,go,20,5,False,False
DNAJC9,go,20,35,False,True
PPP3CB,go,18,3,False,False
SEC24C,go,20,17,False,False
ZSWIM8,go,20,6,False,False
NDST2,go,20,2,False,False
KAT6B,go,20,27,False,False
SAMD8,go,0,0,True,False
POLR3A,go,20,15,False,True
RPS24,go,20,12,False,True
ZMIZ1,go,0,0,True,False
NUTM2B-AS1,go,0,0,True,False
TSPAN14,go,20,16,False,False
CCSER2,go,20,7,False,False
WAPL,go,0,0,True,False
SHLD2,go,20,6,False,False
NUTM2A-AS1,go,0,0,True,False
ATAD1,go,20,4,False,False
PTEN,go,0,0,True,True
LIPA,go,0,0,True,False
IFIT5,go,0,0,True,False
KIF20B,go,20,22,False,False
HECTD2,go,0,0,True,False
TNKS2,go,20,3,False,False
BTAF1,go,20,8,False,True
KIF11,go,20,41,False,True
CEP55,go,20,2,False,False
FRA10AC1,go,20,16,False,False
SLC35G1,go,14,65,False,False
HELLS,go,20,1,False,False
PDLIM1,go,20,4,False,False
ZNF518A,go,16,6,False,False
DNTT,go,0,0,True,False
TM9SF3,go,20,22,False,False
LCOR,go,20,19,False,False
SLIT1,go,0,0,True,False
ARHGAP19,go,20,165,False,False
FRAT2,go,20,31,False,False
ZFYVE27,go,20,2,False,False
R3HCC1L,go,20,0,False,False
HPS1,go,20,12,False,False
SCD,go,20,25,False,True
SEC31B,go,0,0,True,False
HIF1AN,go,20,1,False,False
SLF2,go,0,0,True,False
TWNK,go,20,7,False,True
FBXW4,go,20,17,False,False
OGA,go,20,0,False,False
LDB1,go,20,1,False,True
NOLC1,go,20,3,False,True
GBF1,go,20,0,False,True
FBXL15,go,20,18,False,False
RPARP-AS1,go,0,0,True,False
TRIM8,go,20,11,False,False
ARL3,go,20,13,False,False
WBP1L,go,17,2,False,True
BORCS7,go,0,0,True,False
NT5C2,go,20,1,False,False
INA,go,0,0,True,False
SH3PXD2A,go,0,0,True,False
AL121929.2,go,0,0,True,False
ADD3,go,20,8,False,False
MXI1,go,20,57,False,False
SMNDC1,go,20,60,False,True
SMC3,go,20,8,False,True
PDCD4,go,20,0,False,False
SHOC2,go,20,27,False,True
GPAM,go,0,0,True,False
VTI1A,go,20,24,False,False
TCF7L2,go,20,2,False,False
DCLRE1A,go,20,3,False,False
NHLRC2,go,20,24,False,True
CCDC186,go,0,0,True,False
ABLIM1,go,0,0,True,False
FAM160B1,go,0,0,True,False
GFRA1,go,0,0,True,False
SHTN1,go,0,0,True,False
PDZD8,go,18,10,False,False
RAB11FIP2,go,0,0,True,False
FAM204A,go,20,20,False,False
CACUL1,go,20,1,False,False
DENND10,go,20,5,False,False
BAG3,go,20,3,False,False
MCMBP,go,20,50,False,True
WDR11,go,20,4,False,False
ATE1,go,20,34,False,False
PLEKHA1,go,20,2,False,False
FAM24B,go,20,28,False,False
C10orf88,go,20,81,False,False
IKZF5,go,20,8,False,False
ACADSB,go,20,3,False,False
HMX3,go,11,0,False,True
BUB3,go,20,19,False,True
FAM53B,go,20,1,False,False
ZRANB1,go,0,0,True,False
EDRF1,go,0,0,True,False
PTPRE,go,0,0,True,False
MKI67,go,20,31,False,False
PPP2R2D,go,20,10,False,False
STK32C,go,20,45,False,False
IFITM2,go,20,4,False,True
SIGIRR,go,18,5,False,False
RASSF7,go,20,18,False,False
PHRF1,go,20,1,False,False
TMEM80,go,17,1,False,False
AP006621.3,go,0,0,True,False
PIDD1,go,0,0,True,False
PNPLA2,go,20,5,False,False
POLR2L,go,20,32,False,True
AP2A2,go,20,7,False,False
TOLLIP,go,20,1,False,False
MOB2,go,20,105,False,False
CTSD,go,19,12,False,False
KCNQ1OT1,go,0,0,True,False
CARS,go,20,83,False,True
ZNF195,go,20,15,False,False
NUP98,go,20,22,False,True
RHOG,go,20,12,False,False
STIM1,go,20,4,False,False
RRM1,go,20,3,False,True
TRIM21,go,20,16,False,False
TRIM34,go,0,0,True,False
FAM160A2,go,20,4,False,False
TPP1,go,12,6,False,False
EIF3F,go,20,12,False,True
TRIM66,go,0,0,True,False
RPL27A,go,20,64,False,True
TMEM9B,go,17,18,False,False
DENND5A,go,20,40,False,False
TMEM41B,go,18,5,False,False
IPO7,go,20,21,False,True
AC132192.2,go,0,0,True,False
ZNF143,go,20,3,False,True
WEE1,go,20,10,False,True
SWAP70,go,0,0,True,False
SBF2,go,0,0,True,False
CTR9,go,20,5,False,True
EIF4G2,go,20,7,False,True
ZBED5,go,20,12,False,False
USP47,go,20,17,False,False
TEAD1,go,20,9,False,False
ARNTL,go,20,4,False,False
BTBD10,go,20,9,False,False
FAR1,go,20,5,False,False
COPB1,go,20,50,False,True
PDE3B,go,20,3,False,False
CYP2R1,go,8,3,False,False
PIK3C2A,go,20,6,False,False
NUCB2,go,20,23,False,False
NCR3LG1,go,14,58,False,False
HPS5,go,20,8,False,True
GTF2H1,go,20,8,False,True
LDHA,go,20,35,False,False
SPTY2D1,go,20,2,False,False
E2F8,go,20,3,False,False
FANCF,go,20,11,False,False
SVIP,go,20,3,False,False
CCDC34,go,0,0,True,False
LIN7C,go,19,4,False,False
KIF18A,go,20,21,False,True
ARL14EP,go,20,121,False,False
MPPED2,go,0,0,True,False
RCN1,go,20,1,False,False
QSER1,go,20,1,False,False
CSTF3,go,20,34,False,True
HIPK3,go,20,68,False,False
CD59,go,20,22,False,False
FBXO3,go,20,55,False,False
CAPRIN1,go,20,21,False,False
CAT,go,0,0,True,False
TRIM44,go,20,11,False,False
TRAF6,go,0,0,True,False
RAG2,go,0,0,True,False
API5,go,20,24,False,False
TTC17,go,20,73,False,False
HSD17B12,go,20,2,False,True
ALKBH3,go,20,4,False,False
C11orf96,go,0,0,True,False
CD82,go,0,0,True,False
PHF21A,go,20,37,False,False
DGKZ,go,20,9,False,False
ATG13,go,20,9,False,False
ARHGAP1,go,20,22,False,False
ZNF408,go,20,3,False,False
CKAP5,go,20,22,False,True
ARFGAP2,go,20,26,False,False
DDB2,go,20,15,False,False
SLC39A13,go,20,8,False,False
PSMC3,go,20,25,False,True
CELF1,go,20,6,False,False
FNBP4,go,20,11,False,True
NUP160,go,20,20,False,True
SLC43A3,go,17,1,False,False
MED19,go,20,22,False,True
LPXN,go,0,0,True,False
ZFP91,go,20,5,False,False
FAM111B,go,0,0,True,False
FAM111A-DT,go,0,0,True,False
FAM111A,go,20,7,False,False
OSBP,go,20,9,False,True
CD6,go,0,0,True,False
CD5,go,0,0,True,False
CYB561A3,go,20,23,False,False
SDHAF2,go,20,8,False,True
FEN1,go,20,13,False,True
FADS2,go,7,1,False,False
FADS1,go,9,5,False,False
FADS3,go,20,5,False,False
FTH1,go,20,10,False,False
INCENP,go,20,5,False,True
ASRGL1,go,20,7,False,False
MTA2,go,20,27,False,False
B3GAT3,go,20,13,False,False
UQCC3,go,0,0,True,False
BSCL2,go,20,4,False,False
HNRNPUL2,go,20,54,False,False
TTC9C,go,20,0,False,False
TMEM223,go,20,18,False,False
NXF1,go,20,49,False,True
SNHG1,go,0,0,True,False
SLC3A2,go,20,5,False,False
PLAAT4,go,0,0,True,False
RTN3,go,20,43,False,False
MARK2,go,20,15,False,False
STIP1,go,20,12,False,False
FERMT3,go,19,5,False,False
TRPT1,go,3,0,False,False
NUDT22,go,20,14,False,False
DNAJC4,go,19,37,False,False
VEGFB,go,18,0,False,False
PPP1R14B,go,20,2,False,False
ESRRA,go,15,9,False,False
RASGRP2,go,20,6,False,False
MAP4K2,go,20,9,False,False
EHD1,go,20,13,False,False
ATG2A,go,20,5,False,False
SAC3D1,go,20,42,False,False
CDCA5,go,20,28,False,True
TM7SF2,go,20,15,False,True
ZNHIT2,go,20,35,False,True
SYVN1,go,20,19,False,False
MRPL49,go,20,46,False,True
CAPN1,go,20,20,False,False
DPF2,go,20,24,False,False
SLC25A45,go,0,0,True,False
FRMD8,go,20,41,False,False
NEAT1,go,0,0,True,False
MALAT1,go,0,0,True,False
LTBP3,go,11,2,False,True
FAM89B,go,19,1,False,False
EHBP1L1,go,20,5,False,False
MAP3K11,go,20,12,False,False
MUS81,go,20,1,False,False
CTSW,go,0,0,True,False
CCDC85B,go,20,13,False,False
C11orf68,go,20,46,False,False
PACS1,go,20,15,False,False
ZDHHC24,go,18,22,False,False
CCS,go,20,3,False,False
RBM4B,go,20,10,False,False
KDM2A,go,20,2,False,True
ANKRD13D,go,20,5,False,False
RAD9A,go,20,4,False,True
POLD4,go,20,3,False,False
TBC1D10C,go,0,0,True,False
CORO1B,go,20,28,False,False
TMEM134,go,19,26,False,False
CDK2AP2,go,20,9,False,False
GSTP1,go,20,0,False,False
NUDT8,go,4,1,False,False
KMT5B,go,0,0,True,False
PPP6R3,go,20,42,False,False
CPT1A,go,2,0,False,False
IGHMBP2,go,20,21,False,False
LTO1,go,20,1,False,False
PPFIA1,go,20,11,False,False
DHCR7,go,20,17,False,False
AP002387.2,go,0,0,True,False
NADSYN1,go,20,18,False,False
NUMA1,go,20,4,False,True
ARAP1,go,20,19,False,False
FCHSD2,go,0,0,True,False
FAM168A,go,0,0,True,False
RAB6A,go,20,42,False,True
COA4,go,20,13,False,False
UCP2,go,20,0,False,False
PPME1,go,20,2,False,True
PGM2L1,go,20,2,False,False
POLD3,go,20,8,False,True
RNF169,go,20,35,False,False
XRRA1,go,20,23,False,False
RPS3,go,20,1,False,True
UVRAG,go,7,4,False,False
THAP12,go,20,10,False,False
GVQW3,go,0,0,True,False
AP002360.1,go,0,0,True,False
EMSY,go,0,0,True,False
ACER3,go,19,1,False,False
RSF1,go,20,18,False,False
AAMDC,go,20,79,False,False
PRCP,go,20,3,False,False
RAB30-DT,go,0,0,True,False
PCF11,go,20,4,False,True
AP000873.2,go,0,0,True,False
CREBZF,go,19,16,False,False
PICALM,go,19,3,False,False
CTSC,go,18,7,False,False
CHORDC1,go,20,0,False,True
SMCO4,go,15,82,False,False
CEP295,go,0,0,True,False
TAF1D,go,20,18,False,True
C11orf54,go,20,61,False,False
MED17,go,20,36,False,True
MRE11,go,20,9,False,False
ANKRD49,go,20,53,False,True
SRSF8,go,20,145,False,False
ENDOD1,go,20,37,False,False
FAM76B,go,20,11,False,False
CEP57,go,20,13,False,False
CCDC82,go,20,26,False,False
JRKL,go,20,22,False,False
BIRC3,go,0,0,True,False
BIRC2,go,20,4,False,False
TMEM123,go,20,2,False,False
DYNC2H1,go,0,0,True,False
MSANTD4,go,20,87,False,False
CWF19L2,go,20,2,False,True
CUL5,go,20,8,False,False
NPAT,go,20,33,False,True
ATM,go,20,4,False,False
DDX10,go,20,23,False,True
RDX,go,9,2,False,False
NKAPD1,go,20,26,False,True
C11orf71,go,20,42,False,False
RBM7,go,20,1,False,False
SIK3,go,20,53,False,False
PAFAH1B2,go,20,4,False,False
PCSK7,go,20,4,False,False
RNF214,go,20,9,False,False
CEP164,go,20,51,False,False
FXYD2,go,0,0,True,False
CD3E,go,0,0,True,False
CD3D,go,20,11,False,False
CD3G,go,0,0,True,False
KMT2A,go,20,10,False,False
ARCN1,go,20,24,False,True
DDX6,go,20,31,False,True
CCDC84,go,20,23,False,True
RPS25,go,20,51,False,True
HYOU1,go,20,17,False,True
H2AFX,go,20,9,False,True
C2CD2L,go,17,7,False,False
HINFP,go,20,34,False,True
CBL,go,20,1,False,False
THY1,go,0,0,True,False
TLCD5,go,20,39,False,False
ARHGEF12,go,20,80,False,False
SC5D,go,16,4,False,False
UBASH3B,go,20,1,False,False
HSPA8,go,20,7,False,True
TBRG1,go,20,18,False,False
MSANTD2,go,0,0,True,False
CCDC15-DT,go,0,0,True,False
CCDC15,go,0,0,True,False
CHEK1,go,20,5,False,True
ETS1,go,20,29,False,False
FLI1,go,17,88,False,False
ARHGAP32,go,0,0,True,False
NFRKB,go,20,14,False,True
APLP2,go,20,13,False,False
ZBTB44,go,20,91,False,True
SNX19,go,20,6,False,False
NCAPD3,go,20,9,False,True
GLB1L3,go,0,0,True,False
KDM5A,go,20,13,False,False
WNK1,go,20,3,False,True
ERC1,go,20,2,False,False
FKBP4,go,20,6,False,False
FOXM1,go,20,10,False,False
CRACR2A,go,0,0,True,False
PARP11,go,0,0,True,False
TIGAR,go,0,0,True,False
C12orf4,go,20,71,False,False
RAD51AP1,go,20,25,False,False
AC005833.2,go,0,0,True,False
TNFRSF1A,go,20,4,False,False
CD27-AS1,go,0,0,True,False
TAPBPL,go,0,0,True,False
NCAPD2,go,20,15,False,True
CHD4,go,20,43,False,True
ING4,go,20,7,False,False
ZNF384,go,15,27,False,False
PTMS,go,20,3,False,False
CDCA3,go,20,36,False,False
TPI1,go,20,8,False,True
SPSB2,go,20,28,False,False
ENO2,go,20,5,False,False
ATN1,go,20,24,False,False
C12orf57,go,20,1,False,False
PTPN6,go,0,0,True,False
FOXJ2,go,13,25,False,False
NECAP1,go,20,27,False,False
RIMKLB,go,20,10,False,False
PHC1,go,0,0,True,False
M6PR,go,20,17,False,False
CD69,go,20,10,False,False
CLEC2B,go,20,30,False,False
GABARAPL1,go,20,14,False,False
YBX3,go,20,1,False,True
PRH1,go,0,0,True,False
SMIM10L1,go,0,0,True,False
ETV6,go,20,21,False,False
LRP6,go,2,2,False,False
CDKN1B,go,18,2,False,False
ATF7IP,go,20,43,False,False
ARHGDIB,go,20,21,False,False
PLEKHA5,go,20,5,False,False
AEBP2,go,20,12,False,False
PYROXD1,go,20,4,False,True
RECQL,go,20,41,False,False
C2CD5,go,0,0,True,False
ETNK1,go,20,70,False,False
BCAT1,go,20,1,False,False
LRMP,go,0,0,True,False
ETFRF1,go,20,41,False,False
KRAS,go,20,15,False,False
ITPR2,go,20,3,False,False
FGFR1OP2,go,20,31,False,False
TM7SF3,go,20,7,False,False
STK38L,go,20,90,False,False
PPFIBP1,go,20,17,False,False
KLHL42,go,20,14,False,False
CCDC91,go,20,36,False,False
IPO8,go,20,41,False,False
CAPRIN2,go,0,0,True,False
DDX11,go,20,13,False,True
SINHCAF,go,20,15,False,False
RESF1,go,20,7,False,False
BICD1,go,20,1,False,False
AC026356.2,go,0,0,True,False
DNM1L,go,20,3,False,True
ALG10B,go,0,0,True,False
GXYLT1,go,20,0,False,False
YAF2,go,20,110,False,False
PUS7L,go,20,21,False,False
IRAK4,go,20,24,False,False
TWF1,go,20,15,False,True
ANO6,go,19,1,False,False
AC008124.1,go,0,0,True,False
ARID2,go,20,15,False,False
SLC38A1,go,20,10,False,False
SLC38A2,go,9,5,False,False
SLC48A1,go,19,28,False,False
HDAC7,go,20,5,False,True
TMEM106C,go,16,118,False,False
SENP1,go,20,9,False,False
ASB8,go,20,61,False,False
ZNF641,go,19,28,False,False
CCNT1,go,20,11,False,False
CACNB3,go,20,0,False,True
FKBP11,go,20,12,False,False
KMT2D,go,20,9,False,False
LMBR1L,go,20,10,False,False
TUBA1B,go,20,20,False,True
TUBA1A,go,20,24,False,False
TUBA1C,go,20,20,False,True
TROAP,go,20,58,False,False
SPATS2,go,20,41,False,False
FMNL3,go,20,17,False,False
TMBIM6,go,20,5,False,False
NCKAP5L,go,20,15,False,False
BCDIN3D,go,0,0,True,False
RACGAP1,go,20,5,False,True
ASIC1,go,0,0,True,False
LIMA1,go,20,15,False,False
LARP4,go,20,8,False,False
DIP2B,go,20,11,False,False
ATF1,go,20,1,False,False
SLC11A2,go,6,3,False,False
LETMD1,go,19,34,False,False
CSRNP2,go,9,16,False,False
TFCP2,go,17,87,False,False
DAZAP2,go,20,4,False,False
BIN2,go,0,0,True,False
GALNT6,go,20,34,False,False
SLC4A8,go,0,0,True,False
SCN8A,go,0,0,True,False
KRT1,go,0,0,True,False
EIF4B,go,20,13,False,True
IGFBP6,go,0,0,True,False
ZNF740,go,11,55,False,False
SP1,go,20,3,False,True
CALCOCO1,go,20,13,False,False
CBX5,go,20,11,False,False
NCKAP1L,go,3,1,False,False
TESPA1,go,0,0,True,False
CD63,go,20,10,False,False
GDF11,go,20,0,False,False
PYM1,go,0,0,True,False
DGKA,go,0,0,True,False
CDK2,go,20,7,False,True
RAB5B,go,20,30,False,False
PA2G4,go,20,21,False,False
ESYT1,go,20,18,False,True
ZC3H10,go,0,0,True,False
MYL6,go,20,4,False,False
SMARCC2,go,20,16,False,False
CNPY2,go,20,4,False,False
TIMELESS,go,20,4,False,True
BAZ2A,go,20,0,False,False
PRIM1,go,20,2,False,True
ZBTB39,go,20,40,False,False
STAT6,go,20,5,False,False
R3HDM2,go,20,103,False,False
MARS,go,20,5,False,True
DDIT3,go,20,5,False,False
MBD6,go,20,40,False,False
OS9,go,20,14,False,False
AGAP2,go,0,0,True,False
MARCH9,go,19,4,False,False
CTDSP2,go,20,12,False,False
GIHCG,go,0,0,True,False
SLC16A7,go,0,0,True,False
USP15,go,20,18,False,False
MON2,go,20,44,False,False
PPM1H,go,20,34,False,False
RXYLT1,go,20,19,False,False
XPOT,go,20,6,False,False
TBK1,go,20,11,False,False
GNS,go,20,11,False,False
LEMD3,go,20,5,False,False
TMBIM4,go,20,26,False,False
HELB,go,0,0,True,False
CAND1,go,20,46,False,False
DYRK2,go,20,58,False,False
MDM1,go,20,40,False,False
RAP1B,go,20,19,False,False
SLC35E3,go,20,4,False,False
MDM2,go,20,8,False,False
FRS2,go,0,0,True,False
RAB3IP,go,20,6,False,False
AC025159.1,go,0,0,True,False
ZFC3H1,go,20,7,False,True
THAP2,go,20,29,False,False
RAB21,go,20,15,False,False
TBC1D15,go,20,27,False,False
ATXN7L3B,go,20,80,False,False
OSBPL8,go,20,6,False,False
ZDHHC17,go,20,3,False,False
E2F7,go,20,1,False,False
PAWR,go,0,0,True,False
PPP1R12A,go,20,5,False,True
CCDC59,go,20,117,False,True
CEP290,go,20,14,False,False
TMTC3,go,0,0,True,False
ATP2B1,go,18,5,False,False
BTG1,go,20,1,False,False
EEA1,go,20,8,False,False
NUDT4,go,20,1,False,False
CEP83,go,0,0,True,False
NR2C1,go,20,7,False,False
FGD6,go,20,7,False,False
VEZT,go,20,6,False,True
USP44,go,20,26,False,False
ELK3,go,18,82,False,False
CDK17,go,20,43,False,False
NEDD1,go,20,37,False,True
TMPO-AS1,go,0,0,True,False
TMPO,go,18,9,False,False
APAF1,go,20,5,False,False
UHRF1BP1L,go,20,16,False,False
ACTR6,go,20,9,False,True
SCYL2,go,10,0,False,False
UTP20,go,20,16,False,True
GNPTAB,go,20,17,False,False
WASHC3,go,20,6,False,False
