gene_id,source,candidate_target
HIST1H2BC,string,True
HIST1H2BE,string,True
HIST1H2BJ,string,True
HIST1H2BL,string,True
HIST1H2BM,string,True
HIST1H2BN,string,True
HIST1H3B,string,False
HIST1H3D,string,False
HIST1H3G,string,False
HIST1H4C,string,False
HIST2H2AA3,string,True
HIST2H2AC,string,True
HIST2H2BE,string,True
HIST2H2BF,string,True
HIST2H3A,string,True
HIST2H3D,string,True
HIST3H2A,string,False
HOTAIRM1,string,False
HSPA14__ENSG00000187522,string,False
IARS,string,True
ICK,string,False
IFIH1,string,False
IGF1R,string,False
ILF3-DT,string,False
IMPAD1,string,False
INO80,string,True
IRAK4,string,False
ISG15,string,False
ITCH,string,False
ITM2B,string,False
JMJD8,string,False
JPX,string,False
KANSL1-AS1,string,False
KARS,string,True
KCNQ1OT1,string,False
KDM4A-AS1,string,False
KDM5D,string,False
KDSR,string,False
KIAA0355,string,False
KIAA1841,string,False
KMT2E-AS1,string,False
L3MBTL3,string,False
LARS,string,True
LARS2,string,True
LEF1-AS1,string,False
LINC00174,string,False
LINC00205,string,False
LINC00339,string,False
LINC00342,string,False
LINC00426,string,False
LINC00476,string,False
LINC00528,string,False
LINC00539,string,False
LINC00649,string,False
LINC00662,string,False
LINC00685,string,False
LINC00891,string,False
LINC00909,string,False
LINC01003,string,False
LINC01006,string,False
LINC01089,string,False
LINC01128,string,False
LINC01184,string,False
LINC01222,string,False
LINC01226,string,False
LINC01260,string,False
LINC01278,string,False
LINC01355,string,False
LINC01366,string,False
LINC01409,string,False
LINC01521,string,False
LINC01550,string,False
LINC01578,string,False
LINC01806,string,False
LINC01934,string,False
LINC02245,string,False
LINC02273,string,False
LINC02609,string,False
LINC02611,string,False
LINC02693,string,False
LMBRD1,string,False
LPP,string,False
LRMP,string,False
LUCAT1,string,False
LZTR1,string,True
MALAT1,string,False
MALT1,string,False
MAPKAPK5-AS1,string,False
MARCH2,string,False
MARCH6,string,False
MARCH7,string,False
MARCH8,string,False
MARCH9,string,False
MARS,string,True
MATR3,string,False
MCM3AP-AS1,string,False
MELTF-AS1,string,False
MEN1,string,True
MFSD14C,string,False
MHENCR,string,False
MIATNB,string,False
MINCR,string,False
MIR17HG,string,False
MIR181A1HG,string,False
MIR29B2CHG,string,False
MIR4453HG,string,False
MIR646HG,string,False
MMP24OS,string,False
MMP25-AS1,string,False
MRPL20-AS1,string,False
MTHFD1,string,True
MYC,string,True
NARS,string,True
NBDY,string,False
NBR1,string,False
NBR2,string,False
NCBP2AS2,string,False
NCK1-DT,string,False
NEAT1,string,False
NIFK-AS1,string,False
NIPBL-DT,string,False
NNT-AS1,string,False
NORAD,string,False
NOTCH1,string,False
NPRL3,string,False
NT5C3A,string,False
NUTM2A-AS1,string,False
NUTM2B-AS1,string,False
NXPE3,string,False
OR1D2,string,True
OR2A1,string,True
OR2T5,string,True
OR4F4,string,True
OR7A10,string,True
OR7A17,string,True
ORAI1,string,False
OTUD6B-AS1,string,False
PALM2-AKAP2,string,False
PAXIP1-AS1,string,False
PAXIP1-AS2,string,False
PCAT18,string,False
PCBP1-AS1,string,False
PDHA1,string,True
PDK3,string,False
PIK3CD-AS2,string,False
PITPNA-AS1,string,False
POLR1C,string,True
POLR2A,string,True
PRKCB,string,False
PRKCQ-AS1,string,False
PRKY,string,False
PRRC2B,string,False
PRSS50,string,True
PSMA3-AS1,string,False
PSMB8-AS1,string,False
PTMS,string,False
PTP4A2,string,False
PTPRA,string,False
QARS,string,True
RAB30-DT,string,False
RABGEF1,string,False
RAD51-AS1,string,False
RARS,string,True
RDX,string,False
RNASEH1-AS1,string,False
RPARP-AS1,string,False
RPGR,string,False
RPL10,string,True
RPL17,string,True
RPL35A,string,True
RPS17,string,True
RPS27,string,True
RPS4Y1,string,False
RPS7,string,True
RTCA-AS1,string,False
SACS,string,False
SARS,string,True
SATB1-AS1,string,False
SCAMP1-AS1,string,False
SEPSECS-AS1,string,False
SLC16A1-AS1,string,False
SLC25A38,string,False
SLC33A1,string,False
SLC35E2A,string,False
SLC4A1AP,string,False
SMIM10L1,string,False
SNHG1,string,False
SNHG10,string,False
SNHG11,string,False
SNHG12,string,False
SNHG14,string,False
SNHG15,string,False
SNHG16,string,False
SNHG17,string,False
SNHG19,string,False
SNHG20,string,False
SNHG21,string,False
SNHG25,string,False
SNHG26,string,False
SNHG29,string,False
SNHG3,string,False
SNHG30,string,False
SNHG32,string,False
SNHG4,string,False
SNHG5,string,False
SNHG6,string,False
SNHG7,string,False
SNHG8,string,False
SNHG9,string,False
SOS1,string,False
SPAST,string,False
SRP72,string,True
SSBP3,string,True
STX18-AS1,string,False
SULT1A1,string,False
SWI5,string,False
TARS,string,True
TARSL2,string,False
TAZ,string,True
TBL1X,string,False
TDRD3,string,False
THAP9-AS1,string,False
THUMPD3-AS1,string,False
TIMM23B,string,True
TMEM147-AS1,string,False
TMEM161B-AS1,string,False
TMEM173,string,False
TMEM44-AS1,string,False
TMEM8A,string,False
TMEM99,string,False
TMPO-AS1,string,False
TNRC6C,string,False
TP53TG1,string,False
TPT1-AS1,string,False
TRAC,string,False
TRAF3IP2-AS1,string,False
TRAM2-AS1,string,False
TRBC1,string,False
TRBC2,string,False
TRG-AS1,string,False
TRIM52-AS1,string,False
TRIOBP,string,False
TRPM7,string,True
TSPOAP1-AS1,string,False
TTN-AS1,string,False
TTTY14,string,False
TUG1,string,False
TWISTNB,string,True
TYMSOS,string,False
UBA6-AS1,string,False
UBE2T,string,False
UBE3A,string,False
UBL7-AS1,string,False
UBR3,string,False
UMAD1,string,False
URM1,string,True
USP9Y,string,False
UTY,string,False
VARS,string,True
VPS13C,string,False
VPS45,string,False
WAC-AS1,string,False
WAKMAR2,string,False
WARS,string,True
WDR34,string,False
WDR36,string,True
WDR60,string,False
WDR92,string,True
YARS,string,True
Z82206.1,string,False
Z83843.1,string,False
Z95331.1,string,False
ZBED3-AS1,string,False
ZEB1,string,False
ZEB1-AS1,string,False
ZFAS1,string,False
ZFY,string,False
ZKSCAN2-DT,string,False
ZNF213-AS1,string,False
ZNF337-AS1,string,False
ZNF433-AS1,string,False
ZNF512B,string,False
ZNF561-AS1,string,False
ZNF654,string,False
ZNF720,string,True
ZNRD1,string,True
ZSCAN16-AS1,string,False
ZSCAN32,string,False
